Timestamp (s),Test,Volts (V),Position(m),Velocity (m/s)
141.789816,slow-forward,0.666256,1151.228729,4.686668
141.794726,slow-forward,0.667513,1151.323624,4.813335
141.799733,slow-forward,0.66874,1151.323624,4.813335
141.804709,slow-forward,0.669992,1151.323624,4.813335
141.809717,slow-forward,0.671236,1151.323624,4.813335
141.814773,slow-forward,0.672488,1151.323624,4.940001
141.819749,slow-forward,0.673752,1151.41852,4.940001
141.824707,slow-forward,0.674996,1151.41852,4.940001
141.829711,slow-forward,0.676235,1151.41852,4.940001
141.834767,slow-forward,0.677486,1151.545074,4.940001
141.84013,slow-forward,0.67875,1151.545074,4.940001
141.844746,slow-forward,0.680091,1151.545074,4.940001
141.849868,slow-forward,0.681245,1151.545074,4.940001
141.854716,slow-forward,0.682525,1151.63997,5.066668
141.859844,slow-forward,0.683737,1151.63997,5.066668
141.864845,slow-forward,0.685019,1151.63997,5.066668
141.869719,slow-forward,0.68627,1151.63997,5.066668
141.874745,slow-forward,0.687488,1151.766525,5.066668
141.879747,slow-forward,0.688745,1151.766525,5.066668
141.884754,slow-forward,0.689995,1151.766525,5.066668
141.889716,slow-forward,0.691247,1151.766525,5.066668
141.894737,slow-forward,0.692487,1151.86142,5.066668
141.899752,slow-forward,0.693743,1151.86142,5.066668
141.905147,slow-forward,0.694997,1151.86142,5.066668
141.909836,slow-forward,0.696345,1151.86142,5.066668
141.914804,slow-forward,0.697517,1151.987975,5.066668
141.919856,slow-forward,0.69876,1151.987975,5.066668
141.92476,slow-forward,0.700022,1151.987975,5.066668
141.929754,slow-forward,0.701248,1151.987975,5.066668
141.934742,slow-forward,0.702497,1152.08287,5.066668
141.939729,slow-forward,0.703744,1152.08287,5.066668
141.94474,slow-forward,0.704991,1152.08287,5.066668
141.949723,slow-forward,0.706243,1152.08287,5.066668
141.954774,slow-forward,0.707489,1152.209425,5.193334
141.959751,slow-forward,0.708752,1152.209425,5.193334
141.964738,slow-forward,0.709996,1152.209425,5.193334
141.969723,slow-forward,0.711243,1152.209425,5.193334
141.974738,slow-forward,0.712489,1152.304321,5.320001
141.979832,slow-forward,0.713743,1152.304321,5.320001
141.984827,slow-forward,0.715016,1152.304321,5.320001
141.989753,slow-forward,0.716265,1152.304321,5.320001
141.994701,slow-forward,0.717497,1152.304321,5.320001
141.999844,slow-forward,0.718734,1152.430794,5.320001
142.004706,slow-forward,0.720019,1152.430794,5.320001
142.009831,slow-forward,0.721235,1152.430794,5.320001
142.014702,slow-forward,0.722516,1152.430794,5.446668
142.019748,slow-forward,0.723734,1152.52569,5.446668
142.024729,slow-forward,0.724995,1152.52569,5.446668
142.029725,slow-forward,0.726241,1152.52569,5.446668
142.034792,slow-forward,0.72749,1152.652244,5.573334
142.039864,slow-forward,0.728756,1152.652244,5.573334
142.04483,slow-forward,0.730024,1152.652244,5.573334
142.049718,slow-forward,0.731266,1152.652244,5.573334
142.054758,slow-forward,0.732488,1152.778799,5.573334
142.059796,slow-forward,0.733748,1152.778799,5.573334
142.064741,slow-forward,0.735008,1152.778799,5.573334
142.069733,slow-forward,0.736244,1152.778799,5.573334
142.074697,slow-forward,0.737492,1152.905353,5.446667
142.079797,slow-forward,0.738733,1152.905353,5.446667
142.084827,slow-forward,0.740008,1152.905353,5.446667
142.090255,slow-forward,0.741265,1152.905353,5.446667
142.094728,slow-forward,0.742622,1153.000249,5.573333
142.099851,slow-forward,0.743741,1153.000249,5.573333
142.104707,slow-forward,0.745021,1153.000249,5.573333
142.109835,slow-forward,0.746235,1153.000249,5.573333
142.114721,slow-forward,0.747517,1153.126804,5.573333
142.11974,slow-forward,0.748739,1153.126804,5.573333
142.124699,slow-forward,0.749994,1153.126804,5.573333
142.129811,slow-forward,0.751233,1153.126804,5.573333
142.134719,slow-forward,0.752511,1153.253277,5.699999
142.139748,slow-forward,0.753738,1153.253277,5.699999
142.144727,slow-forward,0.754995,1153.253277,5.699999
142.149721,slow-forward,0.75624,1153.253277,5.699999
142.154719,slow-forward,0.757489,1153.379832,5.826665
142.159757,slow-forward,0.758738,1153.379832,5.826665
142.164714,slow-forward,0.759998,1153.379832,5.826665
142.169716,slow-forward,0.761237,1153.379832,5.826665
142.174692,slow-forward,0.762487,1153.474727,5.826665
142.179731,slow-forward,0.763731,1153.474727,5.826665
142.184713,slow-forward,0.764991,1153.474727,5.826665
142.189711,slow-forward,0.766237,1153.474727,5.826665
142.194722,slow-forward,0.767486,1153.601282,5.826665
142.199722,slow-forward,0.768739,1153.601282,5.826665
142.204734,slow-forward,0.769989,1153.601282,5.826665
142.20972,slow-forward,0.771242,1153.601282,5.826665
142.214738,slow-forward,0.772489,1153.727836,5.826665
142.219746,slow-forward,0.773743,1153.727836,5.826665
142.224694,slow-forward,0.774995,1153.727836,5.826665
142.22971,slow-forward,0.776232,1153.727836,5.826665
142.234699,slow-forward,0.777486,1153.727836,5.953332
142.239836,slow-forward,0.778733,1153.85431,5.953332
142.244711,slow-forward,0.780017,1153.85431,5.953332
142.249748,slow-forward,0.781236,1153.85431,5.953332
142.254735,slow-forward,0.782495,1153.980864,5.953332
142.259747,slow-forward,0.783742,1153.980864,5.953332
142.264725,slow-forward,0.784995,1153.980864,5.953332
142.26971,slow-forward,0.78624,1153.980864,5.953332
142.274757,slow-forward,0.787486,1154.107419,5.953332
142.279738,slow-forward,0.788748,1154.107419,5.953332
142.284707,slow-forward,0.789993,1154.107419,5.953332
142.289714,slow-forward,0.791235,1154.107419,5.953332
142.294697,slow-forward,0.792487,1154.233973,6.079998
142.299744,slow-forward,0.793733,1154.233973,6.079998
142.304708,slow-forward,0.794995,1154.233973,6.079998
142.309715,slow-forward,0.796236,1154.233973,6.079998
142.314705,slow-forward,0.797487,1154.360447,6.206665
142.320168,slow-forward,0.798735,1154.360447,6.206665
142.324847,slow-forward,0.8001,1154.360447,6.206665
142.329745,slow-forward,0.80127,1154.360447,6.206665
142.334728,slow-forward,0.802495,1154.487001,6.206665
142.339741,slow-forward,0.80374,1154.487001,6.206665
142.344832,slow-forward,0.804994,1154.487001,6.206665
142.349729,slow-forward,0.806266,1154.487001,6.206665
142.354828,slow-forward,0.807491,1154.613556,6.206665
142.359742,slow-forward,0.808765,1154.613556,6.206665
142.364844,slow-forward,0.809994,1154.613556,6.206665
142.369756,slow-forward,0.81127,1154.613556,6.206665
142.374854,slow-forward,0.812497,1154.771688,6.333332
142.379758,slow-forward,0.813772,1154.771688,6.333332
142.385117,slow-forward,0.814998,1154.771688,6.333332
142.389843,slow-forward,0.816338,1154.771688,6.333332
142.394701,slow-forward,0.817519,1154.898243,6.333332
142.399738,slow-forward,0.818734,1154.898243,6.333332
142.404721,slow-forward,0.819993,1154.898243,6.333332
142.409711,slow-forward,0.821239,1154.898243,6.333332
142.414831,slow-forward,0.822486,1155.024797,6.333332
142.419747,slow-forward,0.823766,1155.024797,6.333332
142.424769,slow-forward,0.824995,1155.024797,6.333332
142.429842,slow-forward,0.826251,1155.024797,6.333332
142.434736,slow-forward,0.827519,1155.151352,6.333332
142.439857,slow-forward,0.828742,1155.151352,6.333332
142.444729,slow-forward,0.830023,1155.151352,6.333332
142.449752,slow-forward,0.831241,1155.151352,6.333332
142.454737,slow-forward,0.832496,1155.277825,6.459999
142.459755,slow-forward,0.833743,1155.277825,6.459999
142.465155,slow-forward,0.834997,1155.277825,6.459999
142.469847,slow-forward,0.836347,1155.277825,6.459999
142.474716,slow-forward,0.83752,1155.436039,6.459999
142.479764,slow-forward,0.838738,1155.436039,6.459999
142.48475,slow-forward,0.839999,1155.436039,6.459999
142.489727,slow-forward,0.841246,1155.436039,6.459999
142.494719,slow-forward,0.84249,1155.562593,6.459999
142.499866,slow-forward,0.843738,1155.562593,6.459999
142.504705,slow-forward,0.845025,1155.562593,6.459999
142.509725,slow-forward,0.846235,1155.562593,6.459999
142.5147,slow-forward,0.84749,1155.720726,6.586666
142.519737,slow-forward,0.848734,1155.720726,6.586666
142.524709,slow-forward,0.849993,1155.720726,6.586666
142.529737,slow-forward,0.851236,1155.720726,6.586666
142.534711,slow-forward,0.852493,1155.84728,6.586666
142.539737,slow-forward,0.853736,1155.84728,6.586666
142.544712,slow-forward,0.854993,1155.84728,6.586666
142.549722,slow-forward,0.856237,1155.84728,6.586666
142.554697,slow-forward,0.857489,1155.973835,6.586666
142.559734,slow-forward,0.858733,1155.973835,6.586666
142.564714,slow-forward,0.859992,1155.973835,6.586666
142.569992,slow-forward,0.861237,1155.973835,6.586666
142.574759,slow-forward,0.862556,1156.131967,6.713333
142.57973,slow-forward,0.863748,1156.131967,6.713333
142.584765,slow-forward,0.864991,1156.131967,6.713333
142.589718,slow-forward,0.86625,1156.131967,6.713333
142.594715,slow-forward,0.867488,1156.258522,6.84
142.599739,slow-forward,0.868737,1156.258522,6.84
142.604752,slow-forward,0.869993,1156.258522,6.84
142.609717,slow-forward,0.871246,1156.258522,6.84
142.614817,slow-forward,0.872488,1156.416654,6.84
142.619762,slow-forward,0.873763,1156.416654,6.84
142.624782,slow-forward,0.874999,1156.416654,6.84
142.629756,slow-forward,0.876254,1156.416654,6.84
142.634828,slow-forward,0.877497,1156.543209,6.84
142.639732,slow-forward,0.878766,1156.543209,6.84
142.644745,slow-forward,0.879991,1156.543209,6.84
142.649786,slow-forward,0.881245,1156.543209,6.84
142.654699,slow-forward,0.882505,1156.701341,6.966666
142.659746,slow-forward,0.883733,1156.701341,6.966666
142.664821,slow-forward,0.884995,1156.701341,6.966666
142.669734,slow-forward,0.886264,1156.701341,6.966666
142.674817,slow-forward,0.887492,1156.859554,6.966666
142.679723,slow-forward,0.888763,1156.859554,6.966666
142.684763,slow-forward,0.889989,1156.859554,6.966666
142.689732,slow-forward,0.891249,1156.859554,6.966666
142.694821,slow-forward,0.892491,1156.986109,7.093333
142.699751,slow-forward,0.893764,1156.986109,7.093333
142.704739,slow-forward,0.894996,1156.986109,7.093333
142.709978,slow-forward,0.896243,1156.986109,7.093333
142.714732,slow-forward,0.897553,1157.144241,7.093333
142.719769,slow-forward,0.898741,1157.144241,7.093333
142.724831,slow-forward,0.900001,1157.144241,7.093333
142.729707,slow-forward,0.901266,1157.144241,7.093333
142.734719,slow-forward,0.902485,1157.144241,7.22
142.739851,slow-forward,0.903738,1157.302455,7.22
142.744725,slow-forward,0.905021,1157.302455,7.22
142.749863,slow-forward,0.90624,1157.302455,7.22
142.754743,slow-forward,0.907524,1157.428928,7.22
142.759804,slow-forward,0.908744,1157.428928,7.22
142.764779,slow-forward,0.91001,1157.428928,7.22
142.769766,slow-forward,0.911253,1157.428928,7.22
142.774734,slow-forward,0.9125,1157.587142,7.22
142.779723,slow-forward,0.913742,1157.587142,7.22
142.784755,slow-forward,0.914989,1157.587142,7.22
142.789768,slow-forward,0.916247,1157.587142,7.22
142.794729,slow-forward,0.9175,1157.745274,7.346667
142.799766,slow-forward,0.918741,1157.745274,7.346667
142.804705,slow-forward,0.92,1157.745274,7.346667
142.809715,slow-forward,0.921235,1157.745274,7.346667
142.814759,slow-forward,0.922487,1157.903488,7.346667
142.819765,slow-forward,0.923748,1157.903488,7.346667
142.82475,slow-forward,0.925,1157.903488,7.346667
142.829709,slow-forward,0.926246,1157.903488,7.346667
142.83473,slow-forward,0.927486,1158.06162,7.346667
142.839768,slow-forward,0.928741,1158.06162,7.346667
142.844753,slow-forward,0.93,1158.06162,7.346667
142.849955,slow-forward,0.931247,1158.06162,7.346667
142.854721,slow-forward,0.932547,1158.219752,7.473334
142.859754,slow-forward,0.933739,1158.219752,7.473334
142.864854,slow-forward,0.934997,1158.219752,7.473334
142.869722,slow-forward,0.936272,1158.219752,7.473334
142.875053,slow-forward,0.937489,1158.377966,7.600001
142.879715,slow-forward,0.938822,1158.377966,7.600001
142.884745,slow-forward,0.939987,1158.377966,7.600001
142.889836,slow-forward,0.941245,1158.377966,7.600001
142.894724,slow-forward,0.942518,1158.536098,7.600001
142.89974,slow-forward,0.943739,1158.536098,7.600001
142.904702,slow-forward,0.944993,1158.536098,7.600001
142.909786,slow-forward,0.946234,1158.536098,7.600001
142.914748,slow-forward,0.947505,1158.694312,7.600001
142.919738,slow-forward,0.948746,1158.694312,7.600001
142.924725,slow-forward,0.949993,1158.694312,7.600001
142.929733,slow-forward,0.95124,1158.694312,7.600001
142.934813,slow-forward,0.952492,1158.852444,7.600001
142.939748,slow-forward,0.953762,1158.852444,7.600001
142.944757,slow-forward,0.954995,1158.852444,7.600001
142.94975,slow-forward,0.956248,1158.852444,7.600001
142.954706,slow-forward,0.957496,1159.010657,7.600001
142.959834,slow-forward,0.958735,1159.010657,7.600001
142.964805,slow-forward,0.960017,1159.010657,7.600001
142.969728,slow-forward,0.96126,1159.010657,7.600001
142.974705,slow-forward,0.962491,1159.16879,7.726668
142.979727,slow-forward,0.963735,1159.16879,7.726668
142.984764,slow-forward,0.96499,1159.16879,7.726668
142.989747,slow-forward,0.966249,1159.16879,7.726668
142.99471,slow-forward,0.967495,1159.327003,7.726668
142.999839,slow-forward,0.968736,1159.327003,7.726668
143.004701,slow-forward,0.970018,1159.327003,7.726668
143.009722,slow-forward,0.971234,1159.327003,7.726668
143.014712,slow-forward,0.972489,1159.485135,7.853334
143.019752,slow-forward,0.973737,1159.485135,7.853334
143.024707,slow-forward,0.974996,1159.485135,7.853334
143.029727,slow-forward,0.976235,1159.485135,7.853334
143.034723,slow-forward,0.97749,1159.643268,7.853334
143.039744,slow-forward,0.978739,1159.643268,7.853334
143.044708,slow-forward,0.979994,1159.643268,7.853334
143.049712,slow-forward,0.981235,1159.643268,7.853334
143.054699,slow-forward,0.982487,1159.83314,7.853334
143.059742,slow-forward,0.983733,1159.83314,7.853334
143.064713,slow-forward,0.984994,1159.83314,7.853334
143.069732,slow-forward,0.986237,1159.83314,7.853334
143.074709,slow-forward,0.987491,1159.991273,7.980001
143.079817,slow-forward,0.988736,1159.991273,7.980001
143.084714,slow-forward,0.990013,1159.991273,7.980001
143.08981,slow-forward,0.991237,1159.991273,7.980001
143.094719,slow-forward,0.992511,1160.149486,8.106668
143.099738,slow-forward,0.993738,1160.149486,8.106668
143.104707,slow-forward,0.994993,1160.149486,8.106668
143.109713,slow-forward,0.996235,1160.149486,8.106668
143.11471,slow-forward,0.997487,1160.149486,8.106668
143.119747,slow-forward,0.998736,1160.307618,8.106668
143.124715,slow-forward,0.999995,1160.307618,8.106668
143.129696,slow-forward,1.001237,1160.307618,8.106668
143.134726,slow-forward,1.002482,1160.49741,8.106668
143.139734,slow-forward,1.00374,1160.49741,8.106668
143.144726,slow-forward,1.004992,1160.49741,8.106668
143.149716,slow-forward,1.00624,1160.49741,8.106668
143.154685,slow-forward,1.007487,1160.655623,8.233335
143.159737,slow-forward,1.00873,1160.655623,8.233335
143.164836,slow-forward,1.009993,1160.655623,8.233335
143.169713,slow-forward,1.011267,1160.655623,8.233335
143.1747,slow-forward,1.012487,1160.813755,8.233335
143.179771,slow-forward,1.013734,1160.813755,8.233335
143.184717,slow-forward,1.015001,1160.813755,8.233335
143.189722,slow-forward,1.016238,1160.813755,8.233335
143.194771,slow-forward,1.017489,1161.003547,8.360002
143.199741,slow-forward,1.018751,1161.003547,8.360002
143.204859,slow-forward,1.019994,1161.003547,8.360002
143.209738,slow-forward,1.021273,1161.003547,8.360002
143.214698,slow-forward,1.022493,1161.003547,8.360002
143.219741,slow-forward,1.023733,1161.16176,8.360002
143.224778,slow-forward,1.024994,1161.16176,8.360002
143.229751,slow-forward,1.026253,1161.16176,8.360002
143.234734,slow-forward,1.027496,1161.351552,8.360002
143.240238,slow-forward,1.028742,1161.351552,8.360002
143.244786,slow-forward,1.030118,1161.351552,8.360002
143.249751,slow-forward,1.031255,1161.351552,8.360002
143.254719,slow-forward,1.032496,1161.509684,8.486669
143.259754,slow-forward,1.033738,1161.509684,8.486669
143.264716,slow-forward,1.034997,1161.509684,8.486669
143.269707,slow-forward,1.036237,1161.509684,8.486669
143.274736,slow-forward,1.037485,1161.699475,8.486669
143.279739,slow-forward,1.038742,1161.699475,8.486669
143.284771,slow-forward,1.039993,1161.699475,8.486669
143.289837,slow-forward,1.041251,1161.699475,8.486669
143.2947,slow-forward,1.042518,1161.857689,8.486669
143.299759,slow-forward,1.043734,1161.857689,8.486669
143.305176,slow-forward,1.044998,1161.857689,8.486669
143.309714,slow-forward,1.046352,1161.857689,8.486669
143.314719,slow-forward,1.047487,1162.04748,8.613336
143.319734,slow-forward,1.048738,1162.04748,8.613336
143.324725,slow-forward,1.049992,1162.04748,8.613336
143.329732,slow-forward,1.05124,1162.04748,8.613336
143.334698,slow-forward,1.052492,1162.237271,8.613336
143.339748,slow-forward,1.053733,1162.237271,8.613336
143.344741,slow-forward,1.054995,1162.237271,8.613336
143.349838,slow-forward,1.056244,1162.237271,8.613336
143.354746,slow-forward,1.057518,1162.395403,8.613334
143.359738,slow-forward,1.058745,1162.395403,8.613334
143.364714,slow-forward,1.059993,1162.395403,8.613334
143.369717,slow-forward,1.061237,1162.395403,8.613334
143.37471,slow-forward,1.062488,1162.585276,8.740003
143.37974,slow-forward,1.063736,1162.585276,8.740003
143.384702,slow-forward,1.064993,1162.585276,8.740003
143.389725,slow-forward,1.066234,1162.585276,8.740003
143.394792,slow-forward,1.06749,1162.775067,8.740003
143.399835,slow-forward,1.068756,1162.775067,8.740003
143.404726,slow-forward,1.070017,1162.775067,8.740003
143.409714,slow-forward,1.07124,1162.775067,8.740003
143.414722,slow-forward,1.072487,1162.964858,8.866669
143.419745,slow-forward,1.073739,1162.964858,8.866669
143.424716,slow-forward,1.074995,1162.964858,8.866669
143.429728,slow-forward,1.076237,1162.964858,8.866669
143.434714,slow-forward,1.07749,1163.122991,8.866669
